id,source,district,price,size_sqm,bedrooms,property_type,latitude,longitude,first_seen,last_seen,transaction_type,rent_frequency,bathrooms,furnishing,building_name,community,subcommunity,developer,floor,total_floors,parking_spaces,completion_status,year_built,service_charge_aed,amenities,listing_url,agent_name,agency_name,photos_count,title,description_short,verified_flag,scraped_at,price_per_sqm,days_on_market,missing_size_flag,raw_usage,raw_property_type,raw_property_subtype,annual_amount_aed,contract_amount_aed,start_date,end_date
DubaiPulse_DLD_sale_1-41-2021-8564,DubaiPulse_DLD,Business Bay,2836374.0,181.73,0,Apartment,,,2021-08-23,2021-08-23,sale,,,,AMNA TOWER,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522095+00:00,15607.62669894899,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-48552,DubaiPulse_DLD,Business Bay,2435483.0,97.12,0,Apartment,,,2025-06-09,2025-06-09,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522188+00:00,25077.049011532123,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-131519,DubaiPulse_DLD,Business Bay,3458793.0,108.73,0,Apartment,,,2025-12-23,2025-12-23,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522282+00:00,31810.843373493975,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-11754,DubaiPulse_DLD,Business Bay,2071040.0,79.97,0,Apartment,,,2025-02-13,2025-02-13,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522375+00:00,25897.7116418657,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-43986,DubaiPulse_DLD,Business Bay,2282039.0,81.76,0,Apartment,,,2023-09-04,2023-09-04,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522468+00:00,27911.435909980428,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-92586,DubaiPulse_DLD,Business Bay,4305152.0,150.68,0,Apartment,,,2025-09-23,2025-09-23,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522561+00:00,28571.48924873905,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-73046,DubaiPulse_DLD,Business Bay,2926494.0,90.46,0,Apartment,,,2025-08-11,2025-08-11,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522654+00:00,32351.24917090427,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-46358,DubaiPulse_DLD,Business Bay,2313570.0,80.47,0,Apartment,,,2023-09-11,2023-09-11,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522747+00:00,28750.71455200696,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-20123,DubaiPulse_DLD,Business Bay,2541974.0,91.11,0,Apartment,,,2024-03-29,2024-03-29,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522840+00:00,27900.054878718034,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-41483,DubaiPulse_DLD,Business Bay,2351668.0,80.42,0,Apartment,,,2023-08-23,2023-08-23,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.522943+00:00,29242.327779159412,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-17398,DubaiPulse_DLD,Business Bay,2066351.0,89.83,0,Apartment,,,2025-03-03,2025-03-03,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523180+00:00,23002.90548814427,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-26059,DubaiPulse_DLD,Business Bay,3862991.0,141.57,0,Apartment,,,2025-03-31,2025-03-31,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523458+00:00,27286.790986790988,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-114844,DubaiPulse_DLD,Business Bay,3523616.0,106.13,0,Apartment,,,2025-11-12,2025-11-12,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523564+00:00,33200.94224064826,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2025-52710,DubaiPulse_DLD,Business Bay,7272435.0,172.52,0,Apartment,,,2025-06-19,2025-06-19,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523665+00:00,42154.15603987943,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-13174,DubaiPulse_DLD,Business Bay,3546075.0,97.18,0,Apartment,,,2024-03-04,2024-03-04,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523761+00:00,36489.76126775056,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-107067,DubaiPulse_DLD,Business Bay,10985625.0,226.8,0,Apartment,,,2024-12-23,2024-12-23,sale,,,,Al Habtoor Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.523858+00:00,48437.5,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-51634,DubaiPulse_DLD,Business Bay,2680000.0,99.51,0,Apartment,,,2023-10-18,2023-10-18,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524093+00:00,26931.96663651894,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-69272,DubaiPulse_DLD,Business Bay,1980000.0,101.02,0,Apartment,,,2024-01-04,2024-01-04,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524194+00:00,19600.07919223916,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-4359,DubaiPulse_DLD,Business Bay,2520300.0,140.51,0,Apartment,,,2024-03-28,2024-03-28,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524289+00:00,17936.801651128033,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-59322,DubaiPulse_DLD,Business Bay,2620000.0,104.98,0,Apartment,,,2023-11-13,2023-11-13,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524384+00:00,24957.134692322346,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-21994,DubaiPulse_DLD,Business Bay,1940000.0,113.95,0,Apartment,,,2024-04-26,2024-04-26,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524616+00:00,17025.010969723564,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-69306,DubaiPulse_DLD,Business Bay,2822700.0,116.01,0,Apartment,,,2024-01-04,2024-01-04,sale,,,,Terraces Marasi Drive,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524718+00:00,24331.523144556504,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2023-40878,DubaiPulse_DLD,Business Bay,1720000.0,111.87,0,Apartment,,,2023-12-12,2023-12-12,sale,,,,THE BAY,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524817+00:00,15374.98882631626,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2022-5591,DubaiPulse_DLD,Business Bay,800000.0,78.43,0,Apartment,,,2022-03-21,2022-03-21,sale,,,,THE BAY,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.524919+00:00,10200.178503123803,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2023-32142,DubaiPulse_DLD,Business Bay,1680000.0,106.58,0,Apartment,,,2023-10-06,2023-10-06,sale,,,,THE BAY,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525160+00:00,15762.807280915744,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2023-9883,DubaiPulse_DLD,Business Bay,1180000.0,79.63,0,Apartment,,,2023-04-04,2023-04-04,sale,,,,THE BAY,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525255+00:00,14818.535727740802,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2022-30221,DubaiPulse_DLD,Business Bay,1340000.0,72.58,0,Apartment,,,2022-11-30,2022-11-30,sale,,,,THE BAY,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525349+00:00,18462.386332322956,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2024-34352,DubaiPulse_DLD,Business Bay,1100000.0,75.89,0,Apartment,,,2024-09-13,2024-09-13,sale,,,,WATER'S EDGE,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525443+00:00,14494.66332850178,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2015-4120,DubaiPulse_DLD,Business Bay,957600.0,41.51,0,Apartment,,,2015-03-05,2015-03-05,sale,,,,WATER'S EDGE,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525539+00:00,23069.13996627319,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2014-3481,DubaiPulse_DLD,Business Bay,3157200.0,162.38,0,Apartment,,,2014-06-18,2014-06-18,sale,,,,WATER'S EDGE,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525633+00:00,19443.281192265058,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2014-3515,DubaiPulse_DLD,Business Bay,1026000.0,41.51,0,Apartment,,,2014-06-18,2014-06-18,sale,,,,WATER'S EDGE,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.525727+00:00,24716.935678149846,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2014-3990,DubaiPulse_DLD,Business Bay,913900.0,63.96,0,Apartment,,,2014-08-05,2014-08-05,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.526614+00:00,14288.617886178861,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2022-9413,DubaiPulse_DLD,Business Bay,610000.0,63.64,0,Apartment,,,2022-04-29,2022-04-29,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.526767+00:00,9585.166561910748,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2017-15527,DubaiPulse_DLD,Business Bay,665000.0,44.8,0,Apartment,,,2017-12-20,2017-12-20,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.526914+00:00,14843.750000000002,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2015-4071,DubaiPulse_DLD,Business Bay,1640000.0,97.27,0,Apartment,,,2015-03-03,2015-03-03,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527054+00:00,16860.285802405677,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2016-7051,DubaiPulse_DLD,Business Bay,630000.0,40.49,0,Apartment,,,2016-06-13,2016-06-13,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527156+00:00,15559.397382069646,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2014-3994,DubaiPulse_DLD,Business Bay,1106757.0,63.96,0,Apartment,,,2014-08-05,2014-08-05,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527256+00:00,17303.89305816135,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2014-19773,DubaiPulse_DLD,Business Bay,645000.0,46.96,0,Apartment,,,2014-08-25,2014-08-25,sale,,,,Executive Bay-A,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527352+00:00,13735.093696763202,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2016-1534,DubaiPulse_DLD,Business Bay,990720.0,92.04,0,Apartment,,,2016-03-30,2016-03-30,sale,,,,Executive Bay-B,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527450+00:00,10764.015645371577,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2023-29442,DubaiPulse_DLD,Business Bay,1358000.0,76.61,0,Apartment,,,2023-09-15,2023-09-15,sale,,,,Executive Bay-B,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527546+00:00,17726.14541182613,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2013-13285,DubaiPulse_DLD,Business Bay,1136960.0,110.81,0,Apartment,,,2013-12-17,2013-12-17,sale,,,,Executive Bay-B,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527642+00:00,10260.445808140059,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-41-2014-3949,DubaiPulse_DLD,Business Bay,1541850.0,62.46,0,Apartment,,,2014-08-06,2014-08-06,sale,,,,Executive Bay-B,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.527736+00:00,24685.398655139288,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2008-44409,DubaiPulse_DLD,Business Bay,1016640.0,70.46,0,Apartment,,,2009-05-26,2009-05-26,sale,,,,The Prime Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528004+00:00,14428.611978427478,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2008-24081,DubaiPulse_DLD,Business Bay,1038129.0,70.46,0,Apartment,,,2009-05-25,2009-05-25,sale,,,,The Prime Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528254+00:00,14733.593528242976,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2013-9464,DubaiPulse_DLD,Business Bay,1441862.0,108.98,0,Apartment,,,2013-10-07,2013-10-07,sale,,,,The Prime Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528424+00:00,13230.519361350705,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2017-10271,DubaiPulse_DLD,Business Bay,1524965.0,108.98,0,Apartment,,,2017-08-10,2017-08-10,sale,,,,The Prime Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528523+00:00,13993.07212332538,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2014-6738,DubaiPulse_DLD,Business Bay,3259602.0,176.57,0,Apartment,,,2014-06-18,2014-06-18,sale,,,,ATRIA RA,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528770+00:00,18460.678484453758,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2014-6607,DubaiPulse_DLD,Business Bay,2960825.0,144.78,0,Apartment,,,2014-06-17,2014-06-17,sale,,,,ATRIA RA,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.528890+00:00,20450.511120320487,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2014-4991,DubaiPulse_DLD,Business Bay,2474499.0,144.68,0,Apartment,,,2014-05-21,2014-05-21,sale,,,,ATRIA RA,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529005+00:00,17103.255460326236,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2014-5129,DubaiPulse_DLD,Business Bay,4368752.0,227.16,0,Apartment,,,2014-05-23,2014-05-23,sale,,,,ATRIA RA,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529105+00:00,19232.047895756295,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-41-2023-18479,DubaiPulse_DLD,Business Bay,1916515.0,134.46,0,Apartment,,,2023-09-21,2023-09-21,sale,,,,ATRIA RA,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529202+00:00,14253.421091774504,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2025-54654,DubaiPulse_DLD,Business Bay,1076373.0,76.24,0,Hotel Apartment,,,2025-12-30,2025-12-30,sale,,,,ATRIA SA,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529298+00:00,14118.218782791188,,False,Hospitality,Unit,Hotel Apartment,,,,
DubaiPulse_DLD_sale_1-11-2013-263,DubaiPulse_DLD,Business Bay,873323.0,98.15,0,Apartment,,,2013-02-05,2013-02-05,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529471+00:00,8897.840040753948,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2013-16941,DubaiPulse_DLD,Business Bay,1739141.0,104.05,0,Apartment,,,2013-06-03,2013-06-03,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529643+00:00,16714.473810667947,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2018-6762,DubaiPulse_DLD,Business Bay,800000.0,104.11,0,Apartment,,,2018-07-09,2018-07-09,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529739+00:00,7684.18019402555,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2012-1839,DubaiPulse_DLD,Business Bay,2387775.0,87.22,0,Apartment,,,2012-05-28,2012-05-28,sale,,,,Silver Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.529861+00:00,27376.46182068333,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2012-1840,DubaiPulse_DLD,Business Bay,2426227.0,102.84,0,Apartment,,,2012-05-28,2012-05-28,sale,,,,Silver Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530031+00:00,23592.25009723843,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2012-2167,DubaiPulse_DLD,Business Bay,2390940.0,97.83,0,Apartment,,,2012-02-16,2012-02-16,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530131+00:00,24439.74241030359,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2012-11122,DubaiPulse_DLD,Business Bay,783536.0,94.25,0,Apartment,,,2012-06-20,2012-06-20,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530231+00:00,8313.379310344828,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2012-11150,DubaiPulse_DLD,Business Bay,847800.0,98.41,0,Apartment,,,2012-06-20,2012-06-20,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530342+00:00,8614.978152626765,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2007-16262,DubaiPulse_DLD,Business Bay,2869023.0,97.66,0,Apartment,,,2009-08-24,2009-08-24,sale,,,,Silver Tower,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530437+00:00,29377.667417571167,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2012-19217,DubaiPulse_DLD,Business Bay,1753821.0,102.96,0,Apartment,,,2012-10-22,2012-10-22,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530609+00:00,17034.003496503497,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2017-13323,DubaiPulse_DLD,Business Bay,880000.0,95.0,0,Apartment,,,2017-11-01,2017-11-01,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530705+00:00,9263.157894736842,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2013-17886,DubaiPulse_DLD,Business Bay,736680.0,97.77,0,Apartment,,,2013-06-11,2013-06-11,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530800+00:00,7534.826633936791,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2013-2184,DubaiPulse_DLD,Business Bay,822932.0,88.55,0,Apartment,,,2013-01-22,2013-01-22,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.530966+00:00,9293.416149068324,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2025-8446,DubaiPulse_DLD,Business Bay,1402284.0,107.45,0,Apartment,,,2025-02-28,2025-02-28,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531061+00:00,13050.572359236854,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-41-2013-1506,DubaiPulse_DLD,Business Bay,2016812.0,107.74,0,Apartment,,,2013-06-24,2013-06-24,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531154+00:00,18719.25004640802,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2016-4759,DubaiPulse_DLD,Business Bay,950000.0,89.12,0,Apartment,,,2016-04-21,2016-04-21,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531248+00:00,10659.784560143626,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2020-9906,DubaiPulse_DLD,Business Bay,465153.0,104.13,0,Apartment,,,2020-11-02,2020-11-02,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531343+00:00,4467.041198501873,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2014-4131,DubaiPulse_DLD,Business Bay,1725342.0,70.53,0,Apartment,,,2014-02-18,2014-02-18,sale,,,,Silver Tower,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531440+00:00,24462.526584432155,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2022-31099,DubaiPulse_DLD,Business Bay,862871.0,40.31,0,Apartment,,,2022-10-11,2022-10-11,sale,,,,The Paragon by IGO,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531848+00:00,21405.879434383525,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2023-6904,DubaiPulse_DLD,Business Bay,1243170.0,61.25,0,Apartment,,,2023-02-13,2023-02-13,sale,,,,The Paragon by IGO,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.531943+00:00,20296.65306122449,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2022-22762,DubaiPulse_DLD,Business Bay,866091.0,40.34,0,Apartment,,,2022-08-16,2022-08-16,sale,,,,The Paragon by IGO,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.532038+00:00,21469.78185423897,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2022-24600,DubaiPulse_DLD,Business Bay,787273.0,40.31,0,Apartment,,,2022-08-25,2022-08-25,sale,,,,The Paragon by IGO,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.532132+00:00,19530.463904738277,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-102-2024-38642,DubaiPulse_DLD,Business Bay,1200000.0,61.25,0,Apartment,,,2024-05-31,2024-05-31,sale,,,,The Paragon by IGO,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.532226+00:00,19591.836734693876,,False,Residential,Unit,Flat,,,,
DubaiPulse_DLD_sale_1-11-2018-1102,DubaiPulse_DLD,Business Bay,548740.0,60.92,0,Apartment,,,2018-01-30,2018-01-30,sale,,,,B2B,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.537746+00:00,9007.550886408404,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-102-2014-8838,DubaiPulse_DLD,Business Bay,536737.0,52.99,0,Apartment,,,2014-08-05,2014-08-05,sale,,,,B2B,Business Bay,,,,,1.0,off-plan,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.537842+00:00,10129.02434421589,,False,Commercial,Unit,Office,,,,
DubaiPulse_DLD_sale_1-11-2025-5067,DubaiPulse_DLD,Business Bay,1441341.0,58.22,0,Apartment,,,2025-02-06,2025-02-06,sale,,,,B2B,Business Bay,,,,,1.0,,,,,,,,,DLD Sales Transaction Record,,,2026-01-06T20:09:21.538012+00:00,24756.801786327724,,False,Commercial,Unit,Office,,,,
